Effective Date,First Name,Last Name,Location,Job Name,GL Code,Labor Task,Deptment,Hours
2026-04-14,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,PM - Coordination,Drafting,1.0
2026-04-14,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Drafting,5.0
2026-04-14,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Drafting,2.0
2026-04-14,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,DESIGN - Connection Design,Drafting,0.5
2026-04-14,Alice,Boonyasak,Plant 1,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Drafting,7.5
2026-04-14,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Connection Design,Engineering,2.0
2026-04-14,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,5.5
2026-04-14,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,Engineering,0.5
2026-04-14,Nia,Okonkwo,Plant 3,24-1180 Riverside Parking Structure,5100,QC - Shop Review,QC,3.0
2026-04-14,Nia,Okonkwo,Plant 3,OVERHEAD - General Engineering,6000,ADMIN - Meetings,QC,1.5
2026-04-14,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,QC,3.5
2026-04-14,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,QC,8.0
2026-04-14,Iris,Hollander,Plant 1,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Engineering,8.0
2026-04-14,Kofi,Mensah,Plant 3,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Drafting,7.5
2026-04-14,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,Drafting,0.5
2026-04-15,Dana,Whitfield,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Engineering,2.0
2026-04-15,Dana,Whitfield,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Engineering,5.5
2026-04-15,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,0.5
2026-04-15,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DESIGN - Connection Design,Engineering,6.5
2026-04-15,Marcus,Ohara,Plant 1,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,Engineering,0.5
2026-04-15,Marcus,Ohara,Plant 1,25-1044 Harborview Medical Deck,5110,PM - Coordination,Engineering,1.0
2026-04-15,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,6.5
2026-04-15,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Engineering,0.5
2026-04-15,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,QC - Shop Review,Engineering,1.0
2026-04-15,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Drafting,8.0
2026-04-15,Alice,Boonyasak,Plant 1,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Drafting,3.0
2026-04-15,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,QC - Shop Review,Drafting,3.5
2026-04-15,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,QC - Shop Review,Drafting,1.5
2026-04-15,Ruben,Castellanos,Plant 3,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,8.0
2026-04-15,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,QC,3.5
2026-04-15,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,QC,4.0
2026-04-15,Nia,Okonkwo,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,QC,0.5
2026-04-15,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,QC - Shop Review,QC,1.0
2026-04-15,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,QC,3.5
2026-04-15,Sam,Petrov,Plant 2,OVERHEAD - General Engineering,6000,QC - Shop Review,QC,3.5
2026-04-15,Iris,Hollander,Plant 1,25-1002 Belmont Industrial Phase II,5110,DESIGN - Member Design,Engineering,8.0
2026-04-15,Kofi,Mensah,Plant 3,OVERHEAD - General Engineering,6000,QC - Shop Review,Drafting,8.0
2026-04-16,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,5.0
2026-04-16,Dana,Whitfield,Plant 1,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Engineering,2.0
2026-04-16,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Engineering,1.0
2026-04-16,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Engineering,1.0
2026-04-16,Marcus,Ohara,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Engineering,7.0
2026-04-16,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,Engineering,8.0
2026-04-16,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Drafting,4.0
2026-04-16,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Drafting,4.0
2026-04-16,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Drafting,2.5
2026-04-16,Alice,Boonyasak,Plant 1,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Drafting,5.5
2026-04-16,Ruben,Castellanos,Plant 3,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,8.0
2026-04-16,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,QC,6.0
2026-04-16,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,QC,2.0
2026-04-16,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,QC,0.5
2026-04-16,Sam,Petrov,Plant 2,OVERHEAD - Training,6010,DESIGN - Connection Design,QC,7.5
2026-04-16,Iris,Hollander,Plant 1,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Engineering,8.0
2026-04-16,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Drafting,8.0
2026-04-17,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Engineering,8.0
2026-04-17,Marcus,Ohara,Plant 1,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,Engineering,8.0
2026-04-17,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,2.5
2026-04-17,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,2.0
2026-04-17,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Engineering,3.5
2026-04-17,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Drafting,7.0
2026-04-17,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Drafting,0.5
2026-04-17,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Drafting,0.5
2026-04-17,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Drafting,8.0
2026-04-17,Ruben,Castellanos,Plant 3,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Engineering,8.0
2026-04-17,Nia,Okonkwo,Plant 3,24-1180 Riverside Parking Structure,5100,QC - Shop Review,QC,8.0
2026-04-17,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,QC,3.0
2026-04-17,Sam,Petrov,Plant 2,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,QC,2.0
2026-04-17,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,QC,3.0
2026-04-17,Iris,Hollander,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,3.0
2026-04-17,Iris,Hollander,Plant 1,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,0.5
2026-04-17,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,DRAFT - Piece Tickets,Engineering,4.5
2026-04-17,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,Drafting,4.5
2026-04-17,Kofi,Mensah,Plant 3,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Drafting,3.5
2026-04-20,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,5.0
2026-04-20,Dana,Whitfield,Plant 1,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,Engineering,3.0
2026-04-20,Marcus,Ohara,Plant 1,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,8.0
2026-04-20,Priya,Raman,Plant 2,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,Engineering,2.0
2026-04-20,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Engineering,4.5
2026-04-20,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DESIGN - Member Design,Engineering,1.5
2026-04-20,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Drafting,8.0
2026-04-20,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,DESIGN - Member Design,Drafting,8.0
2026-04-20,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Engineering,8.0
2026-04-20,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,QC,2.5
2026-04-20,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,QC,4.5
2026-04-20,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,QC,1.0
2026-04-20,Sam,Petrov,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,QC,8.0
2026-04-20,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Engineering,1.5
2026-04-20,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Engineering,5.5
2026-04-20,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,1.0
2026-04-20,Kofi,Mensah,Plant 3,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Drafting,7.5
2026-04-20,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,Drafting,0.5
2026-04-21,Dana,Whitfield,Plant 1,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Engineering,2.5
2026-04-21,Dana,Whitfield,Plant 1,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Engineering,5.5
2026-04-21,Marcus,Ohara,Plant 1,25-1044 Harborview Medical Deck,5110,DRAFT - Piece Tickets,Engineering,3.0
2026-04-21,Marcus,Ohara,Plant 1,OVERHEAD - General Engineering,6000,DRAFT - Erection Drawings,Engineering,5.0
2026-04-21,Priya,Raman,Plant 2,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Engineering,7.0
2026-04-21,Priya,Raman,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Engineering,0.5
2026-04-21,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,QC - Shop Review,Engineering,0.5
2026-04-21,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Drafting,0.5
2026-04-21,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Drafting,1.0
2026-04-21,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,PM - Coordination,Drafting,6.5
2026-04-21,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,PM - Coordination,Drafting,6.5
2026-04-21,Alice,Boonyasak,Plant 1,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,Drafting,1.0
2026-04-21,Alice,Boonyasak,Plant 1,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Drafting,0.5
2026-04-21,Ruben,Castellanos,Plant 3,OVERHEAD - General Engineering,6000,ADMIN - Meetings,Engineering,8.0
2026-04-21,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,PM - Coordination,QC,6.0
2026-04-21,Nia,Okonkwo,Plant 3,24-1180 Riverside Parking Structure,5100,QC - Shop Review,QC,2.0
2026-04-21,Sam,Petrov,Plant 2,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,QC,0.5
2026-04-21,Sam,Petrov,Plant 2,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,QC,7.5
2026-04-21,Iris,Hollander,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,3.0
2026-04-21,Iris,Hollander,Plant 1,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Engineering,0.5
2026-04-21,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,4.5
2026-04-21,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Drafting,8.0
2026-04-22,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,Engineering,6.0
2026-04-22,Dana,Whitfield,Plant 1,OVERHEAD - Training,6010,DRAFT - Erection Drawings,Engineering,2.0
2026-04-22,Marcus,Ohara,Plant 1,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,8.0
2026-04-22,Priya,Raman,Plant 2,OVERHEAD - General Engineering,6000,QC - Shop Review,Engineering,4.0
2026-04-22,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Engineering,4.0
2026-04-22,Tomas,Lindqvist,Plant 2,OVERHEAD - Training,6010,QC - Shop Review,Drafting,8.0
2026-04-22,Ruben,Castellanos,Plant 3,24-1207 Northgate Transit Center,5100,PM - Coordination,Engineering,8.0
2026-04-22,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,QC,2.5
2026-04-22,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,QC,4.5
2026-04-22,Nia,Okonkwo,Plant 3,OVERHEAD - Training,6010,DRAFT - Piece Tickets,QC,1.0
2026-04-22,Sam,Petrov,Plant 2,OVERHEAD - Training,6010,DESIGN - Connection Design,QC,4.5
2026-04-22,Sam,Petrov,Plant 2,25-1002 Belmont Industrial Phase II,5110,DESIGN - Connection Design,QC,0.5
2026-04-22,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,QC,3.0
2026-04-22,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Drafting,2.5
2026-04-22,Kofi,Mensah,Plant 3,25-1091 Kestrel Logistics Hub,5120,DESIGN - Connection Design,Drafting,5.5
2026-04-23,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,5.5
2026-04-23,Dana,Whitfield,Plant 1,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Engineering,2.5
2026-04-23,Marcus,Ohara,Plant 1,OVERHEAD - Training,6010,DRAFT - Piece Tickets,Engineering,8.0
2026-04-23,Priya,Raman,Plant 2,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Engineering,1.5
2026-04-23,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,DRAFT - Erection Drawings,Engineering,0.5
2026-04-23,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,Engineering,6.0
2026-04-23,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,DESIGN - Member Design,Drafting,0.5
2026-04-23,Tomas,Lindqvist,Plant 2,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Drafting,3.0
2026-04-23,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Drafting,4.5
2026-04-23,Alice,Boonyasak,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Drafting,8.0
2026-04-23,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,QC,8.0
2026-04-23,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,QC,2.5
2026-04-23,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Member Design,QC,5.5
2026-04-23,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,ADMIN - Meetings,Engineering,8.0
2026-04-23,Kofi,Mensah,Plant 3,24-1207 Northgate Transit Center,5100,DRAFT - Erection Drawings,Drafting,4.0
2026-04-23,Kofi,Mensah,Plant 3,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Drafting,4.0
2026-04-24,Dana,Whitfield,Plant 1,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Engineering,8.0
2026-04-24,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Engineering,2.0
2026-04-24,Marcus,Ohara,Plant 1,OVERHEAD - General Engineering,6000,DESIGN - Connection Design,Engineering,1.5
2026-04-24,Marcus,Ohara,Plant 1,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,4.5
2026-04-24,Priya,Raman,Plant 2,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Engineering,8.0
2026-04-24,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Drafting,8.0
2026-04-24,Alice,Boonyasak,Plant 1,25-1002 Belmont Industrial Phase II,5110,PM - Coordination,Drafting,8.0
2026-04-24,Ruben,Castellanos,Plant 3,OVERHEAD - General Engineering,6000,PM - Coordination,Engineering,6.5
2026-04-24,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Engineering,0.5
2026-04-24,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,Engineering,1.0
2026-04-24,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,QC,1.0
2026-04-24,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,QC,7.0
2026-04-24,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,QC,8.0
2026-04-24,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Engineering,8.0
2026-04-24,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,6.5
2026-04-24,Kofi,Mensah,Plant 3,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Drafting,1.5
2026-04-27,Dana,Whitfield,Plant 1,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,8.0
2026-04-27,Marcus,Ohara,Plant 1,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,Engineering,6.0
2026-04-27,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,Engineering,1.0
2026-04-27,Marcus,Ohara,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,1.0
2026-04-27,Priya,Raman,Plant 2,25-1130 Fairmount Stadium Risers,5120,PM - Coordination,Engineering,4.5
2026-04-27,Priya,Raman,Plant 2,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,Engineering,1.0
2026-04-27,Priya,Raman,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Connection Design,Engineering,2.5
2026-04-27,Tomas,Lindqvist,Plant 2,24-1180 Riverside Parking Structure,5100,DESIGN - Member Design,Drafting,3.0
2026-04-27,Tomas,Lindqvist,Plant 2,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Drafting,4.5
2026-04-27,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Drafting,0.5
2026-04-27,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,DRAFT - Piece Tickets,Drafting,7.0
2026-04-27,Alice,Boonyasak,Plant 1,OVERHEAD - General Engineering,6000,QC - Shop Review,Drafting,1.0
2026-04-27,Ruben,Castellanos,Plant 3,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,Engineering,0.5
2026-04-27,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,ADMIN - Meetings,Engineering,7.5
2026-04-27,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,DRAFT - Piece Tickets,QC,5.0
2026-04-27,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,QC - Shop Review,QC,3.0
2026-04-27,Sam,Petrov,Plant 2,24-1180 Riverside Parking Structure,5100,ADMIN - Meetings,QC,8.0
2026-04-27,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,PM - Coordination,Engineering,7.0
2026-04-27,Iris,Hollander,Plant 1,24-1180 Riverside Parking Structure,5100,DRAFT - Erection Drawings,Engineering,0.5
2026-04-27,Iris,Hollander,Plant 1,25-1091 Kestrel Logistics Hub,5120,DRAFT - Erection Drawings,Engineering,0.5
2026-04-27,Kofi,Mensah,Plant 3,OVERHEAD - General Engineering,6000,PM - Coordination,Drafting,5.0
2026-04-27,Kofi,Mensah,Plant 3,24-1207 Northgate Transit Center,5100,ADMIN - Meetings,Drafting,2.5
2026-04-27,Kofi,Mensah,Plant 3,OVERHEAD - General Engineering,6000,QC - Shop Review,Drafting,0.5
2026-04-28,Dana,Whitfield,Plant 1,24-1180 Riverside Parking Structure,5100,QC - Shop Review,Engineering,8.0
2026-04-28,Priya,Raman,Plant 2,25-1044 Harborview Medical Deck,5110,PM - Coordination,Engineering,0.5
2026-04-28,Priya,Raman,Plant 2,25-1002 Belmont Industrial Phase II,5110,ADMIN - Meetings,Engineering,7.5
2026-04-28,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,DRAFT - Piece Tickets,Drafting,8.0
2026-04-28,Ruben,Castellanos,Plant 3,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Engineering,2.0
2026-04-28,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,ADMIN - Meetings,Engineering,6.0
2026-04-28,Nia,Okonkwo,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Connection Design,QC,6.5
2026-04-28,Nia,Okonkwo,Plant 3,25-1002 Belmont Industrial Phase II,5110,QC - Shop Review,QC,1.5
2026-04-28,Sam,Petrov,Plant 2,25-1044 Harborview Medical Deck,5110,PM - Coordination,QC,8.0
2026-04-28,Kofi,Mensah,Plant 3,24-1180 Riverside Parking Structure,5100,DRAFT - Piece Tickets,Drafting,8.0
2026-04-29,Dana,Whitfield,Plant 1,24-1207 Northgate Transit Center,5100,DESIGN - Member Design,Engineering,2.0
2026-04-29,Dana,Whitfield,Plant 1,25-1044 Harborview Medical Deck,5110,QC - Shop Review,Engineering,6.0
2026-04-29,Marcus,Ohara,Plant 1,25-1002 Belmont Industrial Phase II,5110,DRAFT - Piece Tickets,Engineering,8.0
2026-04-29,Tomas,Lindqvist,Plant 2,25-1044 Harborview Medical Deck,5110,DRAFT - Erection Drawings,Drafting,7.5
2026-04-29,Tomas,Lindqvist,Plant 2,25-1091 Kestrel Logistics Hub,5120,PM - Coordination,Drafting,0.5
2026-04-29,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,DESIGN - Member Design,Drafting,4.5
2026-04-29,Alice,Boonyasak,Plant 1,OVERHEAD - Training,6010,DESIGN - Member Design,Drafting,3.5
2026-04-29,Ruben,Castellanos,Plant 3,25-1130 Fairmount Stadium Risers,5120,DRAFT - Erection Drawings,Engineering,8.0
2026-04-29,Nia,Okonkwo,Plant 3,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,QC,4.5
2026-04-29,Nia,Okonkwo,Plant 3,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,QC,3.5
2026-04-29,Sam,Petrov,Plant 2,24-1207 Northgate Transit Center,5100,DESIGN - Connection Design,QC,5.5
2026-04-29,Sam,Petrov,Plant 2,25-1130 Fairmount Stadium Risers,5120,DRAFT - Piece Tickets,QC,2.5
2026-04-29,Iris,Hollander,Plant 1,25-1044 Harborview Medical Deck,5110,DESIGN - Connection Design,Engineering,8.0
2026-04-29,Kofi,Mensah,Plant 3,25-1130 Fairmount Stadium Risers,5120,DESIGN - Member Design,Drafting,0.5
